ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating
2910,MM!,12,"['Xebec', 'Lantis', 'Media Factory', 'AT-X', 'Sentai Filmworks']","['Comedy', 'Ecchi', 'Harem', 'School']",TV,2010-2010,PG-13
2911,Selector Infected WIXOSS,12,"['J.C.Staff', 'FUNimation Entertainment', 'Warner Bros.']","['Game', 'Psychological']",TV,2014-2014,R
2912,Hamatora The Animation,12,"['TV Tokyo', 'Sentai Filmworks', 'NAZ', 'DIVE II Entertainment']","['Comedy', 'Mystery', 'Shounen', 'Super Power']",TV,2014-2014,R
2913,Mai-Otome (My ZHiME),26,"['Sunrise', 'Bandai Visual', 'FUNimation Entertainment', 'Lantis', 'Bandai Entertainment', 'TV Tokyo Music']","['Comedy', 'Drama', 'Fantasy', 'Magic']",TV,2005-2006,PG-13
2914,Masuda Kousuke Gekijou Gag Manga Biyori,12,"['Artland', 'SKY Perfect Well Think', 'Kids Station', 'DAX Production']","['Comedy', 'Parody']",TV,2005-2005,PG-13
2915,Natsu no Arashi! (Summer Storm!),13,"['Shaft', 'TV Tokyo Music', 'GANSIS']","['Comedy', 'Fantasy', 'Romance']",TV,2009-2009,PG-13
2916,Gakuen Utopia Manabi Straight!,12,"['ufotable', 'Starchild Records', 'The Klock Worx', 'ASCII Media Works']","['Comedy', 'School', 'Slice of Life']",TV,2007-2007,G
2917,Inazuma Eleven Go,47,"['TV Tokyo', 'Oriental Light and Magic', 'Dentsu', 'Half H.P Studio', 'TV Tokyo Music', 'Studio Jack']","['Shounen', 'Sports', 'Super Power']",TV,2011-2012,G
2918,Mangaka-san to Assistant-san to The Animation,12,"['Lantis', 'Zexcs', 'Magic Capsule', 'Sentai Filmworks']","['Comedy', 'Ecchi', 'Harem', 'Seinen', 'Slice of Life']",TV,2014-2014,PG-13
2919,Afro Samurai,5,"['Gonzo', 'Dentsu', 'FUNimation Entertainment', 'Victor Entertainment', 'Pony Canyon', 'Fuji TV']","['Action', 'Adventure', 'Samurai']",TV,2007-2007,R+
2920,Mini Van,37,['DLE'],"['Comedy', 'Game']",TV,2013-2013,PG-13
2921,Mobile Suit Gundam Seed Destiny,50,"['Sunrise', 'Mainichi Broadcasting', 'Bandai Entertainment', 'Sony Music Entertainment']","['Action', 'Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']",TV,2004-2005,R
2922,Ryuugajou Nanana no Maizoukin (TV) (Nanana&#039,s Buried Treasure),11,"['Aniplex', 'Dentsu', 'A-1 Pictures', 'Movic', 'Fuji TV', 'Aniplex of America', 'BIGLOBE']","['Comedy', 'Supernatural']",TV,2014-2014
2923,Umineko no Naku Koro ni (Umineko: When They Cry),26,"['Geneon Universal Entertainment', 'Studio Deen', 'Frontier Works', 'Movic', 'NIS America', 'Inc.']","['Horror', 'Mystery', 'Psychological', 'Supernatural']",TV,2009-2009,R
2924,H2,41,['Production Reed'],"['Comedy', 'Romance', 'Shounen', 'Sports']",TV,1995-1996,PG
2925,Digimon Adventure 02,50,"['Toei Animation', 'Yomiko Advertising', 'Fuji TV', 'Flatiron Film Company']","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",TV,2000-2001,PG
2926,Jungle no Ouja Taa-chan,50,"['TV Tokyo', 'Group TAC']","['Action', 'Comedy', 'Parody']",TV,1993-1994,R+
2927,HeatGuy J,25,"['Bandai Visual', 'Satelight', 'FUNimation Entertainment', 'TBS']","['Action', 'Adventure', 'Mecha', 'Police', 'Sci-Fi']",TV,2002-2003,PG-13
2928,Kakumeiki Valvrave (Valvrave the Liberator),12,"['Sunrise', 'Aniplex', 'Dentsu', 'Mainichi Broadcasting', 'Movic', 'Bandai', 'Aniplex of America', 'Bandai Namco Games']","['Action', 'Mecha', 'Space']",TV,2013-2013,R
2929,Kuruneko Season 2,49,['DAX Production'],"['Comedy', 'Slice of Life']",TV,2010-2011,G
2930,Ro-Kyu-Bu! SS,12,"['Warner Bros.', 'Project No.9', 'The Klock Worx', 'Studio Blanc', 'ASCII Media Works']","['Comedy', 'Ecchi', 'School', 'Sports']",TV,2013-2013,PG-13
2931,Shin Shirayuki-hime Densetsu Pretear,13,"['Hal Film Maker', 'ADV Films', 'FUNimation Entertainment', 'Kadokawa Shoten', 'Rondo Robe']","['Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo', 'Super Power']",TV,2001-2001,PG-13
2932,Danball Senki (Little Battlers eXperience),44,"['TV Tokyo', 'Oriental Light and Magic', 'Dentsu', 'Dentsu Entertainment USA']","['Action', 'Kids', 'Mecha']",TV,2011-2012,G
2933,Gantz 2nd Stage (Gantz: Second Stage),13,"['Gonzo', 'ADV Films', 'FUNimation Entertainment', 'Fuji TV']","['Action', 'Drama', 'Horror', 'Psychological', 'Sci-Fi', 'Supernatural']",TV,2004-2004,R+
2934,Usavich III,13,['Kanaban Graphics'],['Comedy'],TV,2008-2009,PG-13
2935,Fate/kaleid liner Prisma☆Illya 2wei Herz!,10,"['Lantis', 'Silver Link', 'DAX Production', 'Sentai Filmworks']","['Action', 'Comedy', 'Fantasy', 'Magic', 'Slice of Life']",TV,2015-2015,PG-13
2936,Gantz,13,"['Gonzo', 'ADV Films', 'FUNimation Entertainment', 'Fuji TV']","['Action', 'Drama', 'Horror', 'Psychological', 'Sci-Fi', 'Supernatural']",TV,2004-2004,R+
2937,Mahoromatic (Mahoromatic,12,"['Gainax', 'Shaft', 'TBS', 'Pioneer LDC', 'Sentai Filmworks']","['Comedy', 'Ecchi', 'Military', 'Romance', 'Sci-Fi']",TV,2001-2001,R+
2938,Mahoromatic 2 (Mahoromatic,14,"['Gainax', 'Shaft', 'Pioneer LDC', 'Sentai Filmworks']","['Comedy', 'Drama', 'Ecchi', 'Military', 'Romance', 'Sci-Fi']",TV,2002-2003,R+
2939,Usavich II,13,['Kanaban Graphics'],"['Adventure', 'Comedy']",TV,2007-2008,PG-13
2940,Chibi Maruko-chan (1995) (Little Miss Maruko),Unknown,"['Nippon Animation', 'Sakura Production']","['Comedy', 'Kids', 'School', 'Slice of Life']",TV,1995 -1995 ,G
2941,Mojakou,74,"['TV Tokyo', 'Oriental Light and Magic', 'Shogakukan Productions', 'SoftX', 'Studio Jack']","['Comedy', 'Fantasy', 'Sci-Fi']",TV,1995-1997,G
2942,Black Blood Brothers,12,"['Group TAC', 'FUNimation Entertainment', 'Toshiba Entertainment', 'Happinet Pictures']","['Action', 'Comedy', 'Fantasy', 'Shounen', 'Supernatural', 'Vampire']",TV,2006-2006,R
2943,Galaxy Angel Z,9,"['Madhouse', 'Bandai Visual', 'Broccoli', 'Bandai Entertainment']","['Comedy', 'Sci-Fi']",TV,2002-2002,PG
2944,Hi no Tori (Bird of Fire),13,"['Touhouku Shinsha', 'NHK', 'Tezuka Productions', 'Media Blasters', 'NYAV Post']","['Adventure', 'Drama', 'Historical', 'Sci-Fi', 'Supernatural']",TV,2004-2004,G
2945,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,9,['Kyoto Animation'],"['Action', 'Fantasy', 'Magic', 'Romance', 'Super Power']",TV,2009-2009,PG-13
2946,Kikou Souseiki Mospeada (Genesis Climber Mospeada),25,"['Artmic', 'Tatsunoko Productions']","['Action', 'Mecha', 'Military']",TV,1983-1984,PG-13
2947,Majutsushi Orphen (Orphen),24,"['J.C.Staff', 'Kadokawa Shoten', 'TBS', 'Sentai Filmworks']","['Action', 'Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic']",TV,1998-1999,PG-13
2948,Ojamajo Doremi Sharp,49,['Toei Animation'],"['Comedy', 'Magic', 'Shoujo']",TV,2000-2001,G
2949,Astro Boy,193,['Mushi Productions'],"['Action', 'Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1963-1966,G
2950,Freezing,12,"['FUNimation Entertainment', 'Media Factory', 'A.C.G.T.']","['Action', 'Drama', 'Ecchi', 'Harem', 'Martial Arts', 'Romance', 'Sci-Fi', 'Seinen']",TV,2011-2011,R+
2951,Negima!? (Negima!? Magister Negi Magi),26,"['Shaft', 'FUNimation Entertainment', 'GANSIS']","['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Supernatural']",TV,2006-2007,PG-13
2952,Miracle☆Girls,51,['Asatsu DK'],"['Drama', 'Magic', 'Shoujo']",TV,1993-1993,G
2953,Daisuki! BuBu ChaCha (I love BuBu ChaCha),26,['Amino'],['Kids'],TV,2001-2001,G
2954,Macross 7,49,"['Mainichi Broadcasting', 'Production Reed', 'Studio Nue']","['Action', 'Adventure', 'Comedy', 'Drama', 'Mecha', 'Military', 'Music', 'Romance', 'Sci-Fi', 'Shounen']",TV,1994-1995,PG-13
2955,Offside (TV),39,"['Animax', 'Ashi Productions']","['Action', 'Drama', 'Sports']",TV,2001-2002,G
2956,Aldnoah.Zero 2nd Season,12,"['Aniplex', 'A-1 Pictures', 'Movic', 'Nitroplus', 'Aniplex of America', 'Houbunsha', 'Mages', 'TROYCA', 'Tokyo MX']","['Action', 'Mecha', 'Sci-Fi', 'Space']",TV,2015-2015,R
2957,Dance in the Vampire Bund,12,"['Shaft', 'Genco', 'FUNimation Entertainment', 'Media Factory', 'Rakuonsha', 'AT-X', 'flying DOG']","['Action', 'Supernatural', 'Vampire']",TV,2010-2010,R+
2958,Manga Sekai Mukashibanashi (Manga Fairy Tales of the World),127,"['Madhouse', 'TBS', 'DAX Production']","['Adventure', 'Drama', 'Fantasy', 'Historical']",TV,1976-1979,G
2959,Rosario to Vampire (Rosario + Vampire),13,"['Gonzo', 'FUNimation Entertainment', 'Happinet Pictures', 'Atelier Musa']","['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School', 'Shounen', 'Vampire']",TV,2008-2008,R+
2960,Sora no Manimani (At The Mercy of The Sky),12,"['Sony Pictures Entertainment', 'Marvelous Entertainment', 'Lantis', 'Studio Comet', 'Pony Canyon', 'AT-X', 'Delphi Sound']","['Comedy', 'Romance', 'School', 'Slice of Life']",TV,2009-2009,PG-13
2961,Aoki Ryuusei SPT Layzner (Blue Comet SPT Layzner),38,['Sunrise'],"['Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']",TV,1985-1986,PG-13
2962,Maria†Holic,12,"['Shaft', 'Frontier Works', 'Genco', 'Media Factory', 'AT-X', 'Omnibus Japan', 'Sentai Filmworks']","['Comedy', 'Parody', 'School']",TV,2009-2009,PG-13
2963,Medaka Box,12,"['Gainax', 'TV Tokyo', 'Lantis', 'Media Factory', 'Sentai Filmworks', 'Asahi Production', 'Hakoniwa Academy Student Council']","['Action', 'Comedy', 'Ecchi', 'Martial Arts', 'School', 'Shounen', 'Super Power']",TV,2012-2012,PG-13
2964,Peach Girl (Peach Girl: Super Pop Love Hurricane),25,"['TV Tokyo', 'Nomad', 'Marvelous Entertainment', 'FUNimation Entertainment', 'Studio Comet', 'Studio Jack']","['Drama', 'Romance', 'Shoujo', 'Slice of Life']",TV,2005-2005,PG-13
2965,Taiho Shichau zo Special (You&#039,re Under Arrest Mini Specials),20,['TBS'],"['Action', 'Comedy', 'Police', 'Shounen']",TV,1999-1999
2966,Mama wa Shougaku 4 Nensei,51,['Sunrise'],"['Comedy', 'Drama', 'Sci-Fi']",TV,1992-1992,PG
2967,Dog Days&#039,&#039,,12,"['Aniplex', 'Seven Arcs', 'Starchild Records', 'Namco Bandai Games', 'Glovision']","['Action', 'Adventure', 'Fantasy', 'Magic']",TV
2968,Dual Parallel! Trouble Adventures,13,"['Geneon Universal Entertainment', 'AIC']","['Action', 'Comedy', 'Harem', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1999-1999,PG-13
2969,Seikimatsu Occult Gakuin (Occult Academy),13,"['Aniplex', 'Xebec', 'A-1 Pictures', 'NIS America', 'Inc.', 'TV Tokyo Music']","['Comedy', 'Mystery', 'School', 'Sci-Fi', 'Supernatural']",TV,2010-2010,R
2970,Freezing Vibration,12,"['FUNimation Entertainment', 'Media Factory', 'A.C.G.T.']","['Action', 'Comedy', 'Drama', 'Ecchi', 'Harem', 'Martial Arts', 'Military', 'Romance', 'Sci-Fi', 'Seinen']",TV,2013-2013,R+
2971,Hidan no Aria (Aria the Scarlet Ammo),12,"['J.C.Staff', 'FUNimation Entertainment', 'TBS', 'Magic Capsule', 'flying DOG']","['Action', 'Comedy', 'Romance', 'School']",TV,2011-2011,PG-13
2972,Mermaid Forest,13,"['TV Tokyo', 'TMS Entertainment']","['Drama', 'Fantasy', 'Horror', 'Mystery']",TV,2003-2003,R
2973,Onegai! Samia Don,78,"['Tokyo Movie Shinsha', 'NHK']","['Comedy', 'Fantasy', 'Kids', 'Magic', 'Slice of Life']",TV,1985-1986,G
2974,Seiken Tsukai no World Break,12,"['Diomedea', 'FUNimation Entertainment']","['Action', 'Fantasy', 'Harem', 'Romance', 'School', 'Supernatural']",TV,2015-2015,R
2975,The iDOLM@STER Cinderella Girls,13,"['Aniplex', 'A-1 Pictures', 'Half H.P Studio', 'Nippon Columbia', 'Namco Bandai Games']","['Comedy', 'Drama', 'Music']",TV,2015-2015,PG-13
2976,B&#039,T X,25,"['Tokyo Movie Shinsha', 'TMS-Kyokuchi']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1996-1996
2977,Cobra The Animation,13,['Magic Bus'],"['Action', 'Adventure', 'Sci-Fi', 'Space']",TV,2010-2010,R+
2978,Thermae Romae,3,"['Gonzo', 'Dentsu', 'Fuji TV', 'Toho Company', 'DLE', 'Discotek', 'Sony Music Entertainment']","['Comedy', 'Historical', 'Seinen']",TV,2012-2012,PG-13
2979,Kamen no Maid Guy,12,"['Madhouse', 'Geneon Universal Entertainment', 'Rondo Robe']","['Action', 'Comedy', 'Ecchi', 'Super Power']",TV,2008-2008,R+
2980,Mahou Sensei Negima! (Negima!),26,"['Xebec', 'Starchild Records', 'FUNimation Entertainment']","['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen', 'Super Power', 'Supernatural']",TV,2005-2005,PG-13
2981,Ougon Yuusha Goldran (The Brave of Gold Goldran),48,"['Sunrise', 'Studio Take Off']","['Action', 'Adventure', 'Fantasy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1995-1996,G
2982,Papa to Odorou (Let&#039,s Dance with Papa),16,"['Studio Deen', 'ADV Films']",['Comedy'],TV,1999-1999
2983,Shinmai Maou no Testament (The Testament of Sister New Devil),12,"['Kadokawa Shoten', 'AT-X', 'Nippon Columbia', 'Kadokawa Pictures Japan', 'The Klock Worx', 'Production IMS', 'Mobcast']","['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']",TV,2015-2015,R+
2984,Sky Girls,26,"['J.C.Staff', 'Konami']","['Mecha', 'Military', 'Sci-Fi']",TV,2007-2007,PG-13
2985,Dragon League,39,['NAS'],"['Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Sports']",TV,1993-1994,PG-13
2986,Future Card Buddyfight 100,Unknown,"['Xebec', 'Oriental Light and Magic', 'Dentsu']",['Game'],TV,2015 -2015 ,PG
2987,Iron Kid (Eon Kid),26,['Daewon Media'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",TV,2006-2006,G
2988,Rockman.EXE Beast+,26,['Xebec'],"['Action', 'Adventure', 'Game', 'Mecha', 'Sci-Fi', 'Shounen']",TV,2006-2006,PG
2989,Asura Cryin&#039,,13,"['TV Tokyo', 'Seven Arcs', 'Starchild Records', 'Raku High Student Council']","['Action', 'Mecha', 'Supernatural']",TV,2009-2009
2990,Muumin,65,"['Tokyo Movie Shinsha', 'Mushi Productions']","['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",TV,1969-1970,G
2991,Nils no Fushigi na Tabi (Wonderful Adventures of Nils),52,['Studio Pierrot'],"['Adventure', 'Fantasy', 'Kids']",TV,1980-1981,G
2992,Etotama,12,"['Pony Canyon', 'Shirogumi', 'Encourage Films', 'Ponycan USA']","['Action', 'Comedy', 'Fantasy']",TV,2015-2015,PG-13
2993,Kurogane no Linebarrels (Linebarrels of Iron),24,"['Gonzo', 'FUNimation Entertainment']","['Action', 'Mecha', 'Sci-Fi']",TV,2008-2009,R
2994,Mermaid Melody Pichi Pichi Pitch,52,['SynergySP'],"['Adventure', 'Comedy', 'Magic', 'Romance', 'Shoujo']",TV,2003-2004,PG
2995,Blassreiter,24,"['Gonzo', 'FUNimation Entertainment', 'Nitroplus']","['Action', 'Sci-Fi']",TV,2008-2008,R
2996,Otogizoushi (Otogi Zoshi: The Legend of Magatama),26,"['Production I.G', 'VAP', 'Media Blasters']","['Adventure', 'Drama', 'Fantasy', 'Historical']",TV,2004-2005,PG-13
2997,Sora wo Kakeru Shoujo (The Girl Who Leapt Through Space),26,"['Sunrise', 'Bandai Entertainment', 'Sentai Filmworks']","['Adventure', 'Comedy', 'Sci-Fi', 'Space']",TV,2009-2009,PG-13
2998,Tetsujin 28-gou (1980) (The New Adventures of Gigantor),51,"['Tokyo Movie Shinsha', 'Studio Jack']","['Action', 'Mecha']",TV,1980-1981,None
2999,Domo-kun,Unknown,"['NHK', 'dwarf']","['Comedy', 'Kids', 'Slice of Life']",TV,1998 -1998 ,G
3000,Gokukoku no Brynhildr (Brynhildr in the Darkness),13,"['VAP', 'Arms', 'Sentai Filmworks']","['Drama', 'Mystery', 'Sci-Fi', 'Seinen']",TV,2014-2014,R+
3001,Namiuchigiwa no Muromi-san (Muromi-san),13,"['Starchild Records', 'Tatsunoko Productions', 'Studio Tulip', 'Half H.P Studio']","['Comedy', 'Fantasy', 'Slice of Life']",TV,2013-2013,PG-13
3002,Montana Jones,52,"['NHK', 'Studio Junio']","['Adventure', 'Comedy']",TV,1994-1995,G
3003,Chou Hatsumei Boy Kanipan,21,['Studio Comet'],"['Adventure', 'Comedy', 'Mecha', 'Romance']",TV,1999-1999,G
3004,Gyouten Ningen Batsealer (Captain Fatz and the Seamorphs),52,['Group TAC'],"['Action', 'Adventure', 'Fantasy', 'Magic']",TV,2001-2002,PG
3005,Devil Survivor 2 The Animation,13,"['Mainichi Broadcasting', 'Pony Canyon', 'Sentai Filmworks', 'Bridge', 'Devil Survivor 2 Animation Committee', 'Index']","['Action', 'Demons', 'Supernatural']",TV,2013-2013,PG-13
3006,Jinzou Ningen Kikaider The Animation (Android Kikaider),13,"['Aniplex', 'Radix', 'SME Visual Works', 'Bandai Entertainment']","['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",TV,2000-2001,PG-13
3007,Terra Formars (Terraformars),13,"['Warner Bros.', 'Ultra Super Pictures', 'LIDENFILMS', 'Mages', 'Good Smile Company']","['Action', 'Horror', 'Sci-Fi', 'Space']",TV,2014-2014,R
3008,Bonobono,48,['Group TAC'],['Comedy'],TV,1995-1996,G
3009,Rinne no Lagrange (Lagrange: The Flower of Rin-ne),12,"['Production I.G', 'Bandai Visual', 'Xebec', 'Yomiuri Telecasting Corporation', 'Viz Media', 'flying DOG', 'Dwango']","['Action', 'Comedy', 'Mecha', 'Sci-Fi']",TV,2012-2012,PG-13
3010,Shouwa Monogatari,13,['Wao World'],"['Drama', 'Historical']",TV,2011-2011,PG
3011,Bakusou Kyoudai Let&#039,s &amp, Go WGP,51,['Xebec'],"['Cars', 'Shounen', 'Sports']",TV
3012,Battle Athletess Daiundoukai (TV) (Battle Athletes Victory),26,"['AIC', 'Genco', 'Pioneer LDC', 'TV Tokyo Music']","['Action', 'Adventure', 'Comedy', 'Drama', 'School', 'Sci-Fi', 'Shounen', 'Sports']",TV,1997-1998,PG
3013,Chikyuu Shoujo Arjuna (Arjuna),13,"['Bandai Visual', 'Satelight', 'Bandai Entertainment']","['Adventure', 'Drama', 'Magic', 'Sci-Fi']",TV,2001-2001,PG-13
3014,Recorder to Randoseru Re♪ (Recorder and Randsell Re),13,"['Takeshobo', 'Seven']","['Comedy', 'School', 'Seinen', 'Slice of Life']",TV,2012-2012,PG-13
3015,Shin Koihime†Musou,12,"['Marvelous Entertainment', 'Doga Kobo', 'Sentai Filmworks']","['Comedy', 'Ecchi', 'Fantasy', 'Historical']",TV,2009-2009,R+
3016,Suki na Mono wa Suki Dakara Shou ga Nai!! (Sukisho),13,"['Zexcs', 'Media Blasters']","['Comedy', 'Drama', 'Romance', 'Shoujo', 'Shounen Ai', 'Slice of Life']",TV,2005-2005,PG-13
3017,Yume no Crayon Oukoku (Crayon Kingdom of Dreams),70,['Toei Animation'],"['Adventure', 'Comedy', 'Fantasy', 'Shoujo']",TV,1997-1999,PG-13
3018,Ai no Senshi Rainbowman,22,['Tsuchida Productions'],"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",TV,1982-1983,PG-13
3019,Usavich IV,13,['Kanaban Graphics'],['Comedy'],TV,2011-2011,PG-13
3020,YAT Anshin! Uchuu Ryokou 2,25,['Group TAC'],"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']",TV,1998-1998,PG-13
3021,Brave 10,12,"['TMS Entertainment', 'Media Factory', 'NIS America', 'Inc.', 'Studio Saki Makura']","['Action', 'Adventure', 'Historical', 'Samurai', 'Seinen', 'Super Power']",TV,2012-2012,R
3022,Muka Muka Paradise,51,['Nippon Animation'],"['Adventure', 'Comedy']",TV,1993-1994,G
3023,Silent Mobius,26,"['Radix', 'Bandai Entertainment']","['Action', 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Romance', 'Sci-Fi']",TV,1998-1998,PG-13
3024,Hatsumei Boy Kanipan (Inventor Boy Kanipan),31,['Studio Comet'],"['Adventure', 'Comedy', 'Mecha']",TV,1998-1999,PG
3025,Mahou Tsukai Tai!,13,"['Madhouse', 'Bandai Visual', 'Production Reed', 'Media Blasters', 'NYAV Post']","['Comedy', 'Magic', 'Romance', 'Sci-Fi']",TV,1999-1999,PG-13
3026,C³,12,"['Starchild Records', 'FUNimation Entertainment', 'Silver Link']","['Action', 'Comedy', 'Ecchi', 'School', 'Supernatural']",TV,2011-2011,R
3027,Getter Robo G,39,['Dynamic Planning'],"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1975-1976,PG-13
3028,Ninja Hattori-kun,694,['Shin-Ei Animation'],"['Comedy', 'Martial Arts', 'Slice of Life']",TV,1981-1987,G
3029,Teekyuu 2,12,"['MAPPA', 'Earth Star Entertainment']","['Comedy', 'School', 'Shounen', 'Sports']",TV,2013-2013,PG-13
3030,Shin Tenchi Muyou! (Tenchi in Tokyo),26,"['AIC', 'FUNimation Entertainment', 'Pioneer LDC']","['Comedy', 'Harem', 'Romance', 'Sci-Fi', 'Shounen']",TV,1997-1997,PG-13
3031,Yoshinaga-san&#039,chi no Gargoyle (Gargoyle of Yoshinaga House),13,['Studio Hibari'],"['Comedy', 'Fantasy', 'Slice of Life']",TV,2006-2006
3032,Eat-Man &#039,98,12,"['Studio Deen', 'Bandai Entertainment']","['Action', 'Adventure', 'Sci-Fi', 'Shounen', 'Super Power']",TV,1998-1998
3033,Koihime†Musou,12,"['Doga Kobo', 'Sentai Filmworks']","['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",TV,2008-2008,R+
3034,Mahou Shoujo Pretty Sammy (1996) (Magical Project S),26,"['APPP', 'Pioneer LDC', 'Studio Tulip']","['Comedy', 'Fantasy', 'Magic', 'Parody', 'Seinen']",TV,1996-1997,PG
3035,Mayoi Neko Overrun!,13,['AIC'],"['Comedy', 'Harem', 'Romance']",TV,2010-2010,PG-13
3036,Andes Shounen Pepero no Bouken (Adventures of Pepero the Andes Boy),26,['Wako Productions'],['Adventure'],TV,1975-1976,PG
3037,Kaibutsu-kun,49,['TBS'],"['Comedy', 'Horror']",TV,1968-1969,PG
3038,Sasuke,29,"['None found', 'add some']","['Action', 'Historical', 'Martial Arts', 'Shounen']",TV,1968-1969,G
3039,Shichinin no Nana,25,"['TV Tokyo', 'Hal Film Maker', 'Genco', 'Asatsu DK', 'd-rights', 'AT-X', 'Media Blasters', 'NYAV Post', 'Studio Jack']","['Adventure', 'Comedy', 'Magic', 'Romance', 'School']",TV,2002-2002,PG-13
3040,Space Warrior Baldios,34,"['Production Reed', 'Kokusai Eigasha']","['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",TV,1980-1981,PG-13
3041,F,31,"['Studio Deen', 'Kitty Films', 'Fuji TV']","['Cars', 'Shounen', 'Sports']",TV,1988-1988,PG-13
3042,Viper&#039,s Creed,12,"['Sony Pictures Entertainment', 'AIC Spirits']","['Action', 'Military', 'Sci-Fi']",TV,2009-2009
3043,Fight Ippatsu! Juuden-chan!! (Charger Girl Ju-den Chan),12,"['Avex Entertainment', 'Genco', 'Studio Hibari', 'Media Blasters', 'Mobcast']","['Comedy', 'Ecchi', 'Sci-Fi', 'Shounen']",TV,2009-2009,R+
3044,Ichigo 100% (Strawberry 100%),12,['Madhouse'],"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen']",TV,2005-2005,PG-13
3045,Itsuka Tenma no Kuro Usagi (A Dark Rabbit has Seven Lives),12,"['Frontier Works', 'Kadokawa Shoten', 'Zexcs', 'AT-X', 'Kadokawa Pictures Japan', 'The Klock Worx']","['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural', 'Vampire']",TV,2011-2011,R+
3046,Pygmalio,39,"['TV Tokyo', 'Nippon Animation']","['Adventure', 'Fantasy']",TV,1990-1991,G
3047,Tsuyoshi Shikkari Shinasai,112,['Studio Comet'],"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']",TV,1992-1994,PG-13
3048,Chirorin Mura Monogatari (Nutsberry Town),170,"['NHK', 'NHK Enterprises']","['Kids', 'Slice of Life']",TV,1992-1993,G
3049,DNA²,12,"['Madhouse', 'Studio Deen', 'Starchild Records', 'Movic', 'Central Park Media', 'Discotek', 'Nippon Television Network Corporation']","['Comedy', 'Romance', 'Sci-Fi']",TV,1994-1994,PG-13
3050,Nyanpire The Animation,12,['Gonzo'],"['Comedy', 'Supernatural']",TV,2011-2011,G
